ID,temp ,humidity,windspeed,workingday,count
753,0.2,0.4,0.1642,1,147
754,0.2,0.4,0,1,96
755,0.2,0.47,0.0896,1,109
756,0.18,0.55,0.1045,1,54
757,0.18,0.51,0.0896,1,41
758,0.2,0.47,0.1045,1,38
759,0.2,0.44,0,1,13
760,0.16,0.59,0,1,7
761,0.14,0.63,0.1045,1,1
762,0.14,0.63,0.1045,1,1
763,0.14,0.63,0.1343,1,7
764,0.16,0.55,0,1,28
765,0.14,0.59,0,1,87
766,0.14,0.74,0.1343,1,220
767,0.16,0.8,0.1343,1,127
768,0.2,0.51,0.1343,1,51
769,0.22,0.51,0.1642,1,64
770,0.24,0.48,0.1642,1,86
771,0.26,0.5,0.2239,1,82
772,0.28,0.45,0.1642,1,91
773,0.28,0.48,0.2537,1,90
774,0.3,0.42,0.2239,1,99
775,0.26,0.56,0.1343,1,205
776,0.24,0.6,0.1045,1,155
777,0.24,0.65,0.1343,1,103
778,0.24,0.65,0.1642,1,71
779,0.24,0.7,0.1642,1,43
780,0.24,0.65,0.1642,1,46
781,0.24,0.7,0.1343,1,31
782,0.24,0.7,0.1642,0,39
783,0.24,0.65,0.1642,0,18
784,0.24,0.75,0.1642,0,17
785,0.24,0.75,0.1642,0,11
786,0.22,0.93,0.1343,0,8
787,0.2,1,0.0896,0,9
788,0.2,1,0,0,4
789,0.22,0.93,0.0896,0,4
790,0.2,1,0.0896,0,10
791,0.2,1,0.0896,0,20
792,0.2,1,0.1343,0,34
793,0.22,1,0.1343,0,47
794,0.22,1,0.1642,0,52
795,0.22,1,0.1642,0,72
796,0.22,1,0,0,55
797,0.22,1,0,0,60
798,0.22,1,0.1343,0,71
799,0.24,1,0.2836,0,78
800,0.28,0.93,0.4478,0,83
801,0.28,0.93,0.4478,0,84
802,0.3,0.87,0.2537,0,69
803,0.26,1,0.194,0,56
804,0.26,0.93,0.1343,0,45
805,0.26,0.93,0.2239,0,59
806,0.26,0.7,0.194,0,39
807,0.26,0.65,0.4179,0,44
808,0.26,0.6,0.3284,0,20
809,0.26,0.6,0.0896,0,13
810,0.26,0.6,0.3582,0,2
811,0.26,0.6,0.2239,0,1
812,0.26,0.6,0.2239,0,1
813,0.24,0.65,0.1642,0,8
814,0.24,0.65,0.1045,0,23
815,0.28,0.56,0.1045,0,45
816,0.3,0.52,0.2537,0,89
817,0.32,0.49,0.2537,0,117
818,0.34,0.46,0,0,174
819,0.34,0.46,0,0,182
820,0.34,0.46,0.0896,0,161
821,0.34,0.46,0.0896,0,182
822,0.34,0.49,0.1045,0,157
823,0.34,0.46,0,0,121
824,0.3,0.56,0.1642,0,78
825,0.28,0.61,0.1343,0,21
826,0.28,0.61,0.1045,0,26
827,0.26,0.6,0,0,27
828,0.26,0.6,0,0,62
829,0.24,0.65,0,0,30
830,0.24,0.65,0,1,15
831,0.22,0.75,0,1,5
832,0.2,0.8,0,1,3
833,0.2,0.86,0,1,1
834,0.2,0.86,0,1,2
835,0.2,0.86,0,1,10
836,0.18,0.93,0,1,30
837,0.18,0.86,0,1,95
838,0.16,1,0,1,230
839,0.22,0.8,0,1,118
840,0.24,0.75,0.1045,1,55
841,0.3,0.65,0.0896,1,47
842,0.32,0.62,0,1,66
843,0.36,0.57,0.0896,1,64
844,0.36,0.57,0.0896,1,60
845,0.38,0.54,0.0896,1,50
846,0.36,0.57,0.1343,1,114
847,0.32,0.7,0.1642,1,216
848,0.34,0.66,0.1343,1,175
849,0.32,0.7,0,1,128
850,0.32,0.7,0.1045,1,88
851,0.32,0.7,0,1,78
852,0.28,0.81,0.0896,1,37
853,0.3,0.81,0,1,25
854,0.28,0.87,0,1,10
855,0.28,0.87,0,1,4
856,0.26,0.93,0.1045,1,2
857,0.28,0.93,0.1642,1,1
858,0.26,0.93,0.1642,1,3
859,0.26,0.81,0.3284,1,2
860,0.26,0.7,0.3284,1,39
861,0.24,0.65,0.4179,1,100
862,0.24,0.56,0.4925,1,243
863,0.24,0.52,0.4925,1,135
864,0.22,0.47,0.5522,1,48
865,0.22,0.47,0.4627,1,50
866,0.24,0.38,0.4925,1,65
867,0.24,0.32,0.4478,1,50
868,0.22,0.37,0.4179,1,64
869,0.22,0.35,0.3881,1,51
870,0.22,0.35,0.5224,1,83
871,0.22,0.32,0.5821,1,176
872,0.2,0.32,0.3881,1,152
873,0.16,0.4,0.4627,1,101
874,0.16,0.4,0.3284,1,56
875,0.14,0.33,0.4627,1,54
876,0.12,0.33,0.3582,1,29
877,0.12,0.33,0.3284,1,12
878,0.1,0.36,0.3582,1,17
879,0.1,0.36,0.2239,1,7
880,0.08,0.38,0.2836,1,3
881,0.06,0.45,0.1343,1,2
882,0.06,0.45,0.1045,1,7
883,0.06,0.45,0,1,43
884,0.06,0.49,0.1045,1,99
885,0.1,0.42,0,1,199
886,0.12,0.39,0.1642,1,123
887,0.14,0.36,0,1,59
888,0.14,0.43,0.1642,1,41
889,0.18,0.4,0.2239,1,61
890,0.18,0.4,0.2537,1,69
891,0.2,0.34,0.2985,1,58
892,0.2,0.34,0.2836,1,64
893,0.2,0.37,0.2537,1,79
894,0.2,0.34,0.2537,1,166
895,0.18,0.47,0.2985,1,170
896,0.14,0.86,0.2537,1,88
897,0.14,0.86,0.1642,1,84
898,0.14,0.86,0.1642,1,83
899,0.16,0.8,0.1642,1,46
900,0.16,0.8,0.194,1,37
901,0.14,0.86,0.194,1,16
902,0.14,0.8,0.1343,1,7
903,0.14,0.8,0.1343,1,3
904,0.14,0.59,0.2239,1,1
905,0.12,0.5,0.2239,1,6
906,0.12,0.54,0.2836,1,26
907,0.1,0.5,0.4179,1,99
908,0.1,0.49,0.3284,1,178
909,0.12,0.42,0.3582,1,122
910,0.12,0.42,0.2985,1,35
911,0.14,0.39,0.3582,1,45
912,0.16,0.34,0.3881,1,69
913,0.18,0.29,0.2985,1,62
914,0.2,0.27,0.2836,1,48
915,0.2,0.25,0.2537,1,50
916,0.2,0.27,0.2985,1,80
917,0.18,0.26,0.194,1,165
918,0.16,0.28,0.1343,1,160
919,0.14,0.28,0.1045,1,112
920,0.14,0.31,0.0896,1,97
921,0.14,0.39,0,1,72
922,0.12,0.39,0,1,51
923,0.12,0.42,0.1045,1,34
924,0.1,0.49,0.1045,1,14
925,0.1,0.54,0.0896,1,7
926,0.1,0.54,0.0896,1,3
927,0.08,0.63,0.0896,1,4
928,0.1,0.68,0,1,24
929,0.08,0.73,0,1,74
930,0.1,0.74,0.1642,1,216
931,0.12,0.74,0.2239,1,140
932,0.14,0.69,0.194,1,44
933,0.22,0.47,0.1343,1,64
934,0.22,0.47,0.1343,1,71
935,0.24,0.35,0.194,1,110
936,0.3,0.26,0.2537,1,84
937,0.32,0.21,0.1642,1,74
938,0.3,0.28,0.194,1,125
939,0.3,0.24,0,1,211
940,0.28,0.28,0,1,174
941,0.26,0.33,0,1,101
942,0.22,0.55,0.1343,1,63
943,0.2,0.59,0.1343,1,47
944,0.2,0.64,0.0896,1,43
945,0.18,0.69,0,1,53
946,0.16,0.69,0.0896,0,30
947,0.14,0.86,0,0,24
948,0.14,0.8,0,0,15
949,0.12,0.8,0,0,10
950,0.12,0.74,0.0896,0,4
951,0.12,0.74,0.0896,0,1
952,0.12,0.93,0.194,0,2
953,0.12,0.8,0.1045,0,11
954,0.14,0.86,0.1343,0,30
955,0.16,0.64,0.1343,0,43
956,0.22,0.41,0.2537,0,84
957,0.3,0.28,0.3284,0,114
958,0.3,0.39,0.4627,0,120
959,0.3,0.39,0.4179,0,135
960,0.34,0.31,0.2836,0,120
961,0.34,0.29,0.4179,0,174
962,0.34,0.29,0.4179,0,145
963,0.32,0.31,0.5224,0,137
964,0.28,0.38,0.3284,0,64
965,0.28,0.38,0.1642,0,41
966,0.26,0.41,0.2239,0,40
967,0.26,0.41,0,0,51
968,0.24,0.44,0.0896,0,45
969,0.22,0.51,0.1343,0,32
970,0.2,0.64,0.1045,0,39
971,0.2,0.59,0.0896,0,24
972,0.2,0.75,0.0896,0,20
973,0.2,0.69,0.1045,0,12
974,0.2,0.69,0.1642,0,2
975,0.2,0.69,0.1343,0,5
976,0.22,0.55,0,0,3
977,0.22,0.64,0.194,0,12
978,0.24,0.6,0.2239,0,47
979,0.3,0.45,0.3284,0,105
980,0.32,0.39,0.4478,0,112
981,0.36,0.32,0.4627,0,152
982,0.38,0.29,0.3582,0,154
983,0.4,0.3,0.4179,0,161
984,0.4,0.3,0.2985,0,162
985,0.42,0.28,0.3284,0,134
986,0.42,0.28,0.3284,0,125
987,0.4,0.32,0.2985,0,95
988,0.4,0.35,0.2836,0,61
989,0.4,0.35,0.3284,0,47
990,0.4,0.35,0.3582,0,51
991,0.4,0.35,0.2985,0,36
992,0.4,0.35,0.3582,0,30
993,0.38,0.37,0.3582,1,11
994,0.38,0.37,0.3582,1,7
995,0.36,0.4,0.2985,1,2
996,0.34,0.46,0.2239,1,2
997,0.32,0.53,0.2836,1,2
998,0.32,0.53,0.2836,1,3
999,0.34,0.46,0.2985,1,26
1000,0.34,0.46,0.2985,1,98
1001,0.38,0.4,0.4627,1,256
1002,0.4,0.37,0.3881,1,130
1003,0.44,0.33,0.2239,1,55
1004,0.52,0.23,0.2537,1,53
1005,0.56,0.22,0.4478,1,126
1006,0.58,0.19,0.3881,1,120
1007,0.6,0.15,0.4925,1,90
1008,0.56,0.21,0.6567,1,90
1009,0.52,0.27,0.4627,1,118
1010,0.46,0.33,0.6119,1,243
1011,0.4,0.4,0.6119,1,205
1012,0.38,0.43,0.4925,1,98
1013,0.36,0.46,0.4627,1,70
1014,0.36,0.5,0.5224,1,43
1015,0.34,0.46,0.6567,1,45
1016,0.32,0.49,0.4925,1,20
1017,0.3,0.49,0.4179,1,19
1018,0.3,0.42,0.7761,1,5
1019,0.28,0.41,0.6866,1,3
1020,0.22,0.37,0.5224,1,1
1021,0.22,0.32,0.4627,1,4
1022,0.2,0.32,0.3284,1,30
1023,0.2,0.32,0.3582,1,105
1024,0.2,0.32,0.3582,1,223
1025,0.22,0.29,0.4478,1,110
1026,0.24,0.27,0.2836,1,52
1027,0.26,0.25,0.2537,1,57
1028,0.28,0.24,0.2537,1,71
1029,0.32,0.21,0.2239,1,82
1030,0.34,0.19,0.2239,1,79
1031,0.34,0.19,0.1642,1,85
1032,0.34,0.19,0.2537,1,98
1033,0.32,0.22,0.2239,1,206
1034,0.3,0.22,0.1343,1,212
1035,0.28,0.26,0.1343,1,145
1036,0.26,0.33,0.1045,1,101
1037,0.24,0.52,0,1,66
1038,0.24,0.44,0,1,41
1039,0.22,0.44,0.0896,1,20
1040,0.22,0.41,0.0896,1,15
1041,0.2,0.44,0.0896,1,9
1042,0.2,0.47,0.194,1,1
1043,0.2,0.51,0.194,1,1
1044,0.2,0.47,0.194,1,5
1045,0.2,0.55,0.2239,1,33
1046,0.2,0.55,0.2239,1,108
1047,0.22,0.55,0.1642,1,230
1048,0.24,0.52,0.2836,1,124
1049,0.26,0.41,0.3881,1,69
1050,0.34,0.34,0.2985,1,66
1051,0.38,0.32,0.3284,1,86
1052,0.42,0.3,0.3582,1,93
1053,0.46,0.28,0.4179,1,82
1054,0.46,0.28,0.4179,1,117
1055,0.46,0.31,0.3881,1,122
1056,0.46,0.28,0.2836,1,255
1057,0.4,0.4,0.2239,1,222
1058,0.34,0.53,0.2239,1,161
1059,0.38,0.43,0.194,1,118
1060,0.36,0.46,0.194,1,92
1061,0.34,0.53,0.194,1,73
1062,0.38,0.4,0.2239,1,33
1063,0.34,0.53,0.194,1,17
1064,0.34,0.53,0.2239,1,6
1065,0.34,0.53,0.2239,1,6
1066,0.34,0.53,0.194,1,4
1067,0.32,0.57,0.194,1,4
1068,0.32,0.66,0.0896,1,12
1069,0.3,0.7,0.1343,1,47
1070,0.32,0.57,0.1045,1,126
1071,0.32,0.57,0.0896,1,285
1072,0.36,0.57,0.194,1,179
1073,0.38,0.54,0.194,1,88
1074,0.44,0.44,0.2537,1,90
1075,0.48,0.41,0.2239,1,101
1076,0.54,0.34,0.2239,1,123
1077,0.6,0.31,0.2239,1,81
1078,0.6,0.28,0.2537,1,106
1079,0.56,0.35,0.2985,1,146
1080,0.58,0.32,0.2985,1,274
1081,0.54,0.42,0.2836,1,222
1082,0.48,0.55,0.3284,1,175
1083,0.48,0.59,0.3284,1,139
1084,0.52,0.55,0.3881,1,124
1085,0.5,0.59,0.2836,1,76
1086,0.46,0.67,0.2985,1,44
1087,0.44,0.72,0.2836,1,32
1088,0.44,0.72,0.2239,1,8
1089,0.44,0.72,0.2836,1,7
1090,0.46,0.67,0.2537,1,8
1091,0.46,0.67,0.2537,1,1
1092,0.46,0.67,0.1045,1,7
1093,0.44,0.72,0.1642,1,50
1094,0.42,0.77,0.2239,1,116
1095,0.42,0.77,0.194,1,272
1096,0.42,0.77,0.194,1,169
1097,0.44,0.72,0.2239,1,95
1098,0.44,0.72,0.1642,1,113
1099,0.5,0.59,0.194,1,185
1100,0.6,0.43,0.194,1,176
1101,0.66,0.36,0.2985,1,191
1102,0.66,0.36,0.3284,1,172
1103,0.66,0.36,0.2836,1,232
1104,0.66,0.34,0.3582,1,327
1105,0.64,0.33,0.3284,1,224
1106,0.62,0.29,0.5821,1,162
1107,0.6,0.31,0.194,1,124
1108,0.58,0.21,0.4925,1,72
1109,0.54,0.1,0.2537,1,107
1110,0.52,0.08,0.2836,1,77
1111,0.48,0.12,0.4925,0,29
1112,0.46,0.14,0.4179,0,31
1113,0.44,0.13,0.3881,0,17
1114,0.42,0.14,0.2985,0,7
1115,0.4,0.15,0.3284,0,3
1116,0.4,0.15,0.3284,0,3
1117,0.4,0.17,0.4179,0,6
1118,0.38,0.17,0.5224,0,22
1119,0.38,0.17,0.5821,0,45
1120,0.4,0.16,0.6567,0,55
1121,0.42,0.16,0.5821,0,106
1122,0.44,0.16,0.5821,0,123
1123,0.44,0.18,0.4925,0,119
1124,0.44,0.16,0.6119,0,155
1125,0.46,0.15,0.6567,0,196
1126,0.44,0.16,0.7463,0,171
1127,0.44,0.16,0.6418,0,120
1128,0.42,0.19,0.6119,0,127
1129,0.36,0.25,0.4478,0,88
1130,0.34,0.29,0.3582,0,59
1131,0.32,0.28,0.5224,0,47
1132,0.32,0.26,0.5522,0,33
1133,0.3,0.28,0.4925,0,44
1134,0.28,0.33,0.4478,0,29
1135,0.26,0.35,0.4478,0,17
1136,0.24,0.41,0.4627,0,16
1137,0.24,0.41,0.5522,0,17
1138,0.22,0.44,0.5522,0,18
1139,0.22,0.44,0.5522,0,1
1140,0.2,0.47,0.2985,0,2
1141,0.18,0.51,0.2537,0,2
1142,0.2,0.51,0.1045,0,24
1143,0.22,0.47,0.2836,0,55
1144,0.26,0.41,0.194,0,104
1145,0.3,0.33,0.1642,0,161
1146,0.3,0.33,0.1045,0,182
1147,0.34,0.29,0,0,198
1148,0.36,0.27,0.1642,0,212
1149,0.36,0.27,0.0896,0,168
1150,0.36,0.29,0.0896,0,147
1151,0.34,0.33,0.1642,0,146
1152,0.34,0.36,0.1343,0,101
1153,0.34,0.36,0.1343,0,42
1154,0.34,0.42,0,0,42
1155,0.32,0.53,0,0,56
1156,0.32,0.57,0.2239,0,47
1157,0.3,0.61,0.1642,0,54
1158,0.34,0.42,0.3284,0,37
1159,0.34,0.42,0.3284,0,13
1160,0.34,0.42,0.3284,0,4
1161,0.34,0.42,0.2985,0,5
1162,0.32,0.45,0.1642,0,1
1163,0.34,0.36,0,0,3
1164,0.42,0.26,0.2985,0,8
1165,0.42,0.26,0.2836,0,19
1166,0.32,0.57,0.2985,0,63
1167,0.32,0.57,0.2836,0,57
1168,0.32,0.57,0.2537,0,81
1169,0.32,0.57,0.1045,0,90
1170,0.32,0.66,0.194,0,93
1171,0.3,0.81,0.3284,0,103
1172,0.32,0.76,0.2537,0,116
1173,0.3,0.7,0.4478,0,87
1174,0.28,0.75,0.4179,0,56
1175,0.28,0.75,0.3881,0,80
1176,0.24,0.87,0.3582,0,66
1177,0.24,0.87,0.3582,0,49
1178,0.24,0.81,0.3881,0,29
1179,0.22,0.75,0.4478,0,34
1180,0.2,0.75,0.4179,0,11
1181,0.2,0.75,0.4179,0,2
1182,0.12,0.8,0.2836,1,7
1183,0.12,0.8,0.2836,1,40
1184,0.12,0.8,0.2537,1,114
1185,0.14,0.74,0.2537,1,106
1186,0.16,0.69,0,1,44
1187,0.16,0.64,0,1,50
1188,0.2,0.59,0.1045,1,55
1189,0.22,0.55,0.1642,1,55
1190,0.22,0.55,0.194,1,58
1191,0.24,0.48,0.194,1,69
1192,0.22,0.51,0.1642,1,86
1193,0.22,0.51,0.2239,1,196
1194,0.22,0.47,0.1343,1,167
1195,0.2,0.47,0.2836,1,118
1196,0.2,0.47,0.2239,1,105
1197,0.2,0.47,0.2537,1,82
1198,0.16,0.43,0.2537,1,77
1199,0.16,0.43,0.2537,1,21
1200,0.14,0.5,0.194,1,6
1201,0.14,0.46,0.1642,1,4
1202,0.12,0.5,0.1343,1,1
1203,0.12,0.5,0.1642,1,2
1204,0.12,0.5,0.1045,1,8
1205,0.12,0.5,0.1045,1,36
1206,0.12,0.54,0.1343,1,96
1207,0.14,0.54,0.1642,1,235
1208,0.18,0.51,0.0896,1,139
1209,0.2,0.4,0,1,51
1210,0.24,0.41,0.1045,1,69
1211,0.26,0.35,0.0896,1,67
1212,0.3,0.28,0.0896,1,87
1213,0.32,0.29,0.1045,1,78
1214,0.34,0.25,0.0896,1,72
1215,0.34,0.25,0,1,94
1216,0.34,0.25,0.0896,1,222
1217,0.32,0.26,0.0896,1,209
1218,0.3,0.33,0,1,141
1219,0.24,0.6,0.1642,1,109
1220,0.24,0.48,0,1,91
1221,0.24,0.48,0,1,61
1222,0.22,0.55,0.0896,1,39
1223,0.22,0.55,0.0896,1,11
1224,0.22,0.6,0.0896,1,7
1225,0.2,0.64,0.0896,1,4
1226,0.2,0.64,0.1343,1,2
1227,0.2,0.69,0.1343,1,4
1228,0.2,0.69,0.194,1,58
1229,0.2,0.72,0.194,1,104
1230,0.24,0.7,0.2239,1,252
1231,0.24,0.75,0.2985,1,137
1232,0.26,0.7,0.2836,1,57
1233,0.32,0.57,0.3881,1,79
1234,0.36,0.53,0.3582,1,95
1235,0.38,0.54,0.2985,1,88
1236,0.4,0.5,0.2985,1,69
1237,0.4,0.54,0.3881,1,63
1238,0.38,0.62,0.2836,1,71
1239,0.36,0.66,0.194,1,177
1240,0.34,0.87,0.3284,1,137
1241,0.34,0.93,0.2985,1,115
1242,0.34,0.93,0.3582,1,89
1243,0.34,0.87,0.3284,1,83
1244,0.34,0.87,0.2836,1,55
1245,0.32,0.93,0.2239,1,50
1246,0.32,0.93,0,1,9
1247,0.32,1,0,1,10
1248,0.32,1,0,1,3
1249,0.32,0.93,0.1045,1,2
1250,0.32,0.93,0.1045,1,6
1251,0.34,0.93,0.0896,1,11
1252,0.34,1,0.1343,1,35
1253,0.36,0.93,0.1343,1,73
1254,0.34,0.93,0.3582,1,114
1255,0.42,0.94,0.3284,1,49
1256,0.52,0.77,0.4478,1,59
1257,0.54,0.6,0.4627,1,115
1258,0.54,0.6,0.4627,1,83
1259,0.56,0.56,0.6119,1,85
1260,0.46,0.41,0.806,1,55
1261,0.32,0.49,0.4627,1,102
1262,0.32,0.49,0.7463,1,189
1263,0.32,0.49,0.4925,1,157
1264,0.3,0.52,0.4478,1,90
1265,0.3,0.49,0.6119,1,62
1266,0.28,0.48,0.3881,1,63
1267,0.26,0.48,0.4478,1,50
1268,0.26,0.48,0.3284,1,39
1269,0.24,0.52,0.194,0,28
1270,0.24,0.52,0.2985,0,27
1271,0.22,0.6,0.3582,0,12
1272,0.22,0.55,0.1343,0,8
1273,0.22,0.6,0.0896,0,2
1274,0.22,0.64,0.1045,0,10
1275,0.22,0.6,0,0,7
1276,0.22,0.6,0.0896,0,22
1277,0.24,0.6,0,0,57
1278,0.26,0.56,0.1642,0,74
1279,0.3,0.49,0.1343,0,85
1280,0.3,0.45,0,0,126
1281,0.32,0.45,0.1642,0,160
1282,0.34,0.42,0.2537,0,174
1283,0.34,0.36,0.3284,0,211
1284,0.36,0.4,0.2836,0,165
1285,0.36,0.46,0.2836,0,171
1286,0.36,0.43,0.2239,0,183
1287,0.34,0.46,0.194,0,137
1288,0.32,0.49,0.2537,0,94
1289,0.3,0.56,0.1642,0,68
1290,0.28,0.65,0.2537,0,68
1291,0.28,0.75,0.2239,0,46
1292,0.28,0.75,0.2836,0,34
1293,0.26,0.87,0.2836,0,34
1294,0.26,0.87,0.194,0,37
1295,0.26,0.87,0.1343,0,22
1296,0.26,0.87,0.0896,0,11
1297,0.24,0.87,0.1343,0,2
1298,0.24,0.87,0,0,3
1299,0.24,0.87,0.1343,0,14
1300,0.26,0.87,0,0,35
1301,0.28,0.87,0.0896,0,59
1302,0.3,0.81,0.1642,0,103
1303,0.36,0.62,0.1343,0,125
1304,0.4,0.54,0.0896,0,193
1305,0.42,0.47,0,0,259
1306,0.44,0.47,0.0896,0,282
1307,0.46,0.44,0.1343,0,261
1308,0.48,0.44,0.1642,0,268
1309,0.42,0.54,0.194,0,187
1310,0.4,0.54,0.194,0,127
1311,0.4,0.54,0.1343,0,102
1312,0.4,0.54,0.0896,0,81
1313,0.38,0.62,0.1642,0,69
1314,0.38,0.62,0.1045,0,69
1315,0.36,0.62,0.1642,0,59
1316,0.36,0.66,0.1045,1,30
1317,0.34,0.87,0.3582,1,8
1318,0.32,0.93,0.1642,1,1
1319,0.34,0.93,0,1,5
1320,0.34,0.96,0.1045,1,28
1321,0.36,0.93,0.1045,1,92
1322,0.34,0.93,0.2985,1,255
1323,0.42,0.82,0.2836,1,142
1324,0.52,0.72,0.4925,1,92
1325,0.56,0.64,0.2985,1,87
1326,0.56,0.64,0.2985,1,36
1327,0.46,0.94,0.2239,1,32
1328,0.42,1,0.2985,1,25
1329,0.42,1,0.2985,1,35
1330,0.42,1,0.1343,1,42
1331,0.4,1,0.2985,1,79
1332,0.46,0.94,0.194,1,131
1333,0.44,0.88,0.6119,1,80
1334,0.44,0.88,0.6119,1,45
1335,0.38,0.87,0.3881,1,80
1336,0.34,0.93,0.4179,1,76
1337,0.32,0.81,0.3881,1,45
1338,0.3,0.7,0.4627,1,7
1339,0.26,0.7,0.3582,1,3
1340,0.24,0.65,0.3881,1,4
1341,0.22,0.69,0.2836,1,2
1342,0.22,0.69,0.2537,1,1
1343,0.2,0.64,0.2836,1,2
1344,0.2,0.59,0.2985,1,46
1345,0.2,0.59,0.3284,1,107
1346,0.2,0.59,0.3881,1,214
1347,0.22,0.55,0.4179,1,124
1348,0.24,0.52,0.2836,1,68
1349,0.28,0.45,0.2537,1,56
1350,0.3,0.39,0.1343,1,86
1351,0.32,0.39,0,1,78
1352,0.32,0.36,0.1343,1,79
1353,0.34,0.34,0,1,64
1354,0.34,0.34,0.0896,1,102
1355,0.34,0.34,0.0896,1,242
1356,0.32,0.39,0.194,1,224
1357,0.3,0.49,0.1343,1,119
1358,0.3,0.61,0.0896,1,88
1359,0.26,0.56,0,1,63
1360,0.24,0.62,0.1045,1,47
1361,0.24,0.65,0.2239,1,25
1362,0.22,0.69,0.1642,1,8
1363,0.22,0.69,0.194,1,4
1364,0.22,0.69,0.194,1,2
1365,0.22,0.69,0.2836,1,4
1366,0.2,0.75,0.1343,1,1
1367,0.22,0.69,0.2239,1,5
1368,0.22,0.55,0.2537,1,40
1369,0.22,0.64,0.2537,1,110
1370,0.24,0.65,0.2836,1,256
1371,0.28,0.56,0.2985,1,148
1372,0.32,0.49,0.2836,1,76
1373,0.34,0.53,0.3284,1,73
1374,0.4,0.43,0.194,1,82
1375,0.5,0.25,0,1,125
1376,0.52,0.23,0.2985,1,96
1377,0.54,0.19,0.4179,1,110
1378,0.54,0.19,0.3284,1,139
1379,0.5,0.23,0.2836,1,268
1380,0.46,0.23,0.4925,1,201
1381,0.4,0.28,0.5224,1,150
1382,0.36,0.29,0.4179,1,95
1383,0.34,0.29,0.4627,1,71
1384,0.3,0.26,0.5522,1,48
1385,0.26,0.3,0.5224,1,22
1386,0.24,0.3,0.4627,1,13
1387,0.24,0.3,0.4627,1,1
1388,0.2,0.27,0.4627,1,3
1389,0.2,0.27,0.4627,1,1
1390,0.16,0.31,0.4925,1,1
1391,0.14,0.33,0.2985,1,8
1392,0.14,0.33,0.2985,1,35
1393,0.12,0.42,0.4179,1,111
1394,0.14,0.39,0.2985,1,220
1395,0.16,0.37,0.2836,1,145
1396,0.18,0.29,0.194,1,56
1397,0.2,0.29,0.0896,1,50
1398,0.22,0.25,0.1343,1,72
1399,0.22,0.25,0.0896,1,80
1400,0.24,0.21,0.1045,1,78
1401,0.24,0.23,0,1,68
1402,0.26,0.23,0,1,71
1403,0.26,0.22,0,1,202
1404,0.24,0.35,0.3284,1,167
1405,0.2,0.4,0.2537,1,106
1406,0.2,0.4,0.0896,1,70
1407,0.18,0.4,0.1045,1,51
1408,0.2,0.4,0,1,53
1409,0.18,0.43,0.0896,1,23
1410,0.2,0.55,0.194,1,12
1411,0.18,0.64,0.194,1,4
1412,0.18,0.64,0.194,1,2
1413,0.18,0.74,0.2537,1,1
1414,0.18,0.74,0.194,1,1
1415,0.16,0.74,0.1343,1,7
1416,0.16,0.74,0.0896,1,29
1417,0.16,0.8,0.1343,1,83
1418,0.18,0.74,0.1343,1,228
1419,0.22,0.6,0.1343,1,150
1420,0.24,0.6,0.2537,1,66
1421,0.28,0.52,0.2239,1,89
1422,0.32,0.43,0.1642,1,97
1423,0.34,0.42,0.2239,1,87
1424,0.36,0.4,0.2836,1,95
1425,0.36,0.4,0.2985,1,106
1426,0.36,0.46,0.194,1,118
1427,0.36,0.5,0.2537,1,228
1428,0.34,0.53,0.2985,1,187
1429,0.32,0.61,0.2537,1,107
1430,0.3,0.7,0.194,1,87
1431,0.3,0.7,0.2239,1,70
1432,0.3,0.7,0.194,1,44
1433,0.3,0.75,0.1642,1,46
1434,0.28,0.81,0.1045,0,19
1435,0.3,0.81,0.1045,0,25
1436,0.3,0.87,0.194,0,20
1437,0.3,0.87,0.194,0,2
1438,0.3,0.93,0.1642,0,1
1439,0.3,1,0.1343,0,3
1440,0.3,1,0.2239,0,4
1441,0.3,1,0.2985,0,15
1442,0.3,1,0.2985,0,45
1443,0.32,0.93,0.2239,0,63
1444,0.34,0.93,0.194,0,103
1445,0.4,0.76,0.2239,0,159
1446,0.44,0.67,0.2537,0,167
1447,0.46,0.67,0.2836,0,190
1448,0.48,0.59,0.2836,0,198
1449,0.46,0.63,0.2985,0,205
1450,0.48,0.59,0.2985,0,204
1451,0.48,0.59,0.3582,0,164
1452,0.48,0.59,0.3284,0,152
1453,0.46,0.67,0.3284,0,89
1454,0.44,0.77,0.3284,0,70
1455,0.44,0.72,0.3284,0,72
1456,0.42,0.77,0.2985,0,63
1457,0.44,0.77,0.2985,0,44
1458,0.42,0.77,0.3582,0,52
1459,0.42,0.77,0.2836,0,39
1460,0.4,0.82,0.2836,0,32
1461,0.42,0.82,0.2985,0,11
1462,0.42,0.88,0.3582,0,3
1463,0.42,0.94,0.3582,0,2
1464,0.42,1,0.4478,0,5
1465,0.4,1,0.2985,0,9
1466,0.42,1,0.2836,0,22
1467,0.42,1,0.2985,0,31
1468,0.42,1,0.2239,0,62
1469,0.46,0.94,0.3284,0,79
1470,0.46,0.94,0.3582,0,105
1471,0.44,1,0.2239,0,39
1472,0.44,1,0.2239,0,7
1473,0.36,1,0.2836,0,11
1474,0.34,1,0.2985,0,25
1475,0.32,1,0.3582,0,23
1476,0.3,1,0.4925,0,11
1477,0.28,1,0.4179,0,11
1478,0.24,0.93,0.6119,0,7
1479,0.22,1,0.3881,0,10
1480,0.22,1,0.4179,0,9
1481,0.2,1,0.3284,1,4
